year,age,gender,educational_attainment_4_groups,population
2016,78,Female,Higher,3622
2016,78,Female,Other/Do not know,1876
2016,78,Female,Unspecified,15
2016,79,Male,No schooling/less than primary,9870
2016,79,Male,Primary,6393
2016,79,Male,Secondary,3716
2016,79,Male,Higher,2291
2016,79,Male,Other/Do not know,763
2016,79,Female,No schooling/less than primary,25721
2016,79,Female,Primary,12987
2016,79,Female,Secondary,6688
2016,79,Female,Higher,3848
2016,79,Female,Other/Do not know,1642
2016,80,Male,No schooling/less than primary,8537
2016,80,Male,Primary,5207
2016,80,Male,Secondary,3040
2016,80,Male,Higher,2414
2016,80,Male,Other/Do not know,838
2016,80,Female,No schooling/less than primary,23922
2016,80,Female,Primary,10897
2016,80,Female,Secondary,5411
2016,80,Female,Higher,2759
2016,80,Female,Other/Do not know,1694
2016,80,Female,Unspecified,42
2016,81,Male,No schooling/less than primary,7188
2016,81,Male,Primary,4439
2016,81,Male,Secondary,2513
2016,81,Male,Higher,1403
2016,81,Male,Other/Do not know,739
2016,81,Female,No schooling/less than primary,21575
2016,81,Female,Primary,9191
2016,81,Female,Secondary,3781
2016,81,Female,Higher,2095
2016,81,Female,Other/Do not know,1641
2016,81,Female,Unspecified,18
2016,82,Male,No schooling/less than primary,6586
2016,82,Male,Primary,3487
2016,82,Male,Secondary,1847
2016,82,Male,Higher,1462
2016,82,Male,Other/Do not know,704
2016,82,Female,No schooling/less than primary,20474
2016,82,Female,Primary,7601
2016,82,Female,Secondary,3643
2016,82,Female,Higher,1403
2016,82,Female,Other/Do not know,1367
2016,82,Female,Unspecified,22
2016,83,Male,No schooling/less than primary,6678
2016,83,Male,Primary,3031
2016,83,Male,Secondary,1766
2016,83,Male,Higher,1134
2016,83,Male,Other/Do not know,599
2016,83,Female,No schooling/less than primary,19587
2016,83,Female,Primary,7218
2016,83,Female,Secondary,4451
2016,83,Female,Higher,1862
2016,83,Female,Other/Do not know,1087
2016,83,Female,Unspecified,8
2016,84,Male,No schooling/less than primary,4871
2016,84,Male,Primary,2504
2016,84,Male,Secondary,1288
2016,84,Male,Higher,1180
2016,84,Male,Other/Do not know,622
2016,84,Male,Unspecified,29
2016,84,Female,No schooling/less than primary,13851
2016,84,Female,Primary,6236
2016,84,Female,Secondary,2660
2016,84,Female,Higher,1468
2016,84,Female,Other/Do not know,935
2016,85,Male,No schooling/less than primary,5705
2016,85,Male,Primary,2543
2016,85,Male,Secondary,1338
2016,85,Male,Higher,765
2016,85,Male,Other/Do not know,441
2016,85,Male,Unspecified,10
2016,85,Female,No schooling/less than primary,22389
2016,85,Female,Primary,5960
2016,85,Female,Secondary,2567
2016,85,Female,Higher,1366
2016,85,Female,Other/Do not know,1471
2016,85,Female,Unspecified,10
2016,86,Male,No schooling/less than primary,5071
2016,86,Male,Primary,1786
2016,86,Male,Secondary,1158
2016,86,Male,Higher,782
2016,86,Male,Other/Do not know,354
2016,86,Female,No schooling/less than primary,18235
2016,86,Female,Primary,4797
2016,86,Female,Secondary,2029
2016,86,Female,Higher,849
2016,86,Female,Other/Do not know,976
2016,87,Male,No schooling/less than primary,3532
2016,87,Male,Primary,1586
2016,87,Male,Secondary,637
2016,87,Male,Higher,706
2016,87,Male,Other/Do not know,157
2016,87,Female,No schooling/less than primary,11592
2016,87,Female,Primary,3235
2016,87,Female,Secondary,2014
2016,87,Female,Higher,733
2016,87,Female,Other/Do not know,879
2016,87,Female,Unspecified,12
2016,88,Male,No schooling/less than primary,2929
2016,88,Male,Primary,896
2016,88,Male,Secondary,518
2016,88,Male,Higher,436
2016,88,Male,Other/Do not know,435
2016,88,Female,No schooling/less than primary,9195
2016,88,Female,Primary,2637
2016,88,Female,Secondary,1227
2016,88,Female,Higher,605
2016,88,Female,Other/Do not know,889
2016,89,Male,No schooling/less than primary,2413
2016,89,Male,Primary,477
2016,89,Male,Secondary,627
2016,89,Male,Higher,339
2016,89,Male,Other/Do not know,181
2016,89,Female,No schooling/less than primary,7572
2016,89,Female,Primary,1969
2016,89,Female,Secondary,772
2016,89,Female,Higher,376
2016,89,Female,Other/Do not know,610
2016,89,Female,Unspecified,5
2016,90,Male,No schooling/less than primary,2160
2016,90,Male,Primary,683
2016,90,Male,Secondary,234
2016,90,Male,Higher,477
2016,90,Male,Other/Do not know,98
2016,90,Female,No schooling/less than primary,7007
2016,90,Female,Primary,1755
2016,90,Female,Secondary,776
2016,90,Female,Higher,253
2016,90,Female,Other/Do not know,357
2016,91,Male,No schooling/less than primary,1870
2016,91,Male,Primary,392
2016,91,Male,Secondary,186
2016,91,Male,Higher,146
2016,91,Male,Other/Do not know,161
2016,91,Female,No schooling/less than primary,5520
2016,91,Female,Primary,1313
2016,91,Female,Secondary,702
2016,91,Female,Higher,183
2016,91,Female,Other/Do not know,469
2016,91,Female,Unspecified,16
2016,92,Male,No schooling/less than primary,1212
2016,92,Male,Primary,374
2016,92,Male,Secondary,466
2016,92,Male,Higher,62
2016,92,Male,Other/Do not know,121
2016,92,Female,No schooling/less than primary,4274
2016,92,Female,Primary,954
2016,92,Female,Secondary,361
2016,92,Female,Higher,159
2016,92,Female,Other/Do not know,330
2016,93,Male,No schooling/less than primary,1153
2016,93,Male,Primary,190
2016,93,Male,Secondary,109
2016,93,Male,Higher,130
2016,93,Male,Other/Do not know,165
2016,93,Female,No schooling/less than primary,3394
2016,93,Female,Primary,673
2016,93,Female,Secondary,326
2016,93,Female,Higher,128
2016,93,Female,Other/Do not know,384
2016,93,Female,Unspecified,31
2016,94,Male,No schooling/less than primary,1211
2016,94,Male,Primary,94
2016,94,Male,Secondary,72
2016,94,Male,Higher,41
2016,94,Male,Other/Do not know,47
2016,94,Female,No schooling/less than primary,3321
2016,94,Female,Primary,819
2016,94,Female,Secondary,179
2016,94,Female,Higher,155
2016,94,Female,Other/Do not know,361
2016,95,Male,No schooling/less than primary,1204
2016,95,Male,Primary,242
2016,95,Male,Secondary,108
2016,95,Male,Higher,57
2016,95,Male,Other/Do not know,103
2016,95,Female,No schooling/less than primary,4168
2016,95,Female,Primary,462
2016,95,Female,Secondary,265
2016,95,Female,Higher,66
2016,95,Female,Other/Do not know,314
2016,95,Female,Unspecified,10
2016,96,Male,No schooling/less than primary,691
2016,96,Male,Primary,111
2016,96,Male,Secondary,16
2016,96,Male,Higher,16
2016,96,Male,Other/Do not know,15
2016,96,Female,No schooling/less than primary,2765
2016,96,Female,Primary,170
2016,96,Female,Secondary,42
2016,96,Female,Higher,60
2016,96,Female,Other/Do not know,171
2016,97,Male,No schooling/less than primary,705
2016,97,Male,Primary,55
2016,97,Male,Secondary,2
2016,97,Male,Higher,16
2016,97,Male,Other/Do not know,181
2016,97,Female,No schooling/less than primary,2890
2016,97,Female,Primary,213
2016,97,Female,Secondary,78
2016,97,Female,Higher,2
2016,97,Female,Other/Do not know,214
2016,98,Male,No schooling/less than primary,382
2016,98,Male,Primary,53
2016,98,Male,Secondary,14
2016,98,Male,Other/Do not know,28
2016,98,Female,No schooling/less than primary,1281
2016,98,Female,Primary,139
2016,98,Female,Secondary,52
2016,98,Female,Higher,35
2016,98,Female,Other/Do not know,132
2016,99,Male,No schooling/less than primary,230
2016,99,Male,Secondary,18
2016,99,Male,Higher,16
2016,99,Female,No schooling/less than primary,608
2016,99,Female,Primary,69
2016,99,Female,Higher,31
2016,99,Female,Other/Do not know,10
2016,100,Male,No schooling/less than primary,134
2016,100,Male,Primary,21
2016,100,Male,Secondary,11
2016,100,Male,Higher,23
2016,100,Male,Other/Do not know,24
2016,100,Female,No schooling/less than primary,665
2016,100,Female,Primary,63
2016,100,Female,Secondary,45
2016,101,Male,No schooling/less than primary,224
2016,101,Male,Primary,23
2016,101,Male,Higher,16
2016,101,Female,No schooling/less than primary,841
2016,101,Female,Primary,15
2016,101,Female,Higher,8
2016,101,Female,Other/Do not know,24
2016,102,Male,No schooling/less than primary,92
2016,102,Male,Primary,2
2016,102,Male,Secondary,19
2016,102,Female,No schooling/less than primary,515
2016,102,Female,Other/Do not know,9
2016,103,Male,No schooling/less than primary,92
2016,103,Female,No schooling/less than primary,428
2016,103,Female,Primary,29
2016,103,Female,Higher,42
2016,103,Female,Other/Do not know,21
2016,104,Male,No schooling/less than primary,40
2016,104,Male,Secondary,4
2016,104,Female,No schooling/less than primary,259
2016,104,Female,Primary,12
2016,104,Female,Secondary,2
2016,104,Female,Other/Do not know,41
2016,105,Male,No schooling/less than primary,148
2016,105,Male,Other/Do not know,23
2016,105,Female,No schooling/less than primary,295
2016,105,Female,Primary,11
2016,105,Female,Higher,31
2016,105,Female,Other/Do not know,51
2016,106,Male,No schooling/less than primary,25
2016,106,Male,Primary,17
2016,106,Female,No schooling/less than primary,280
2016,106,Female,Primary,9
2016,106,Female,Other/Do not know,11
2016,107,Male,No schooling/less than primary,27
2016,107,Female,No schooling/less than primary,163
2016,108,Male,No schooling/less than primary,10
2016,108,Male,Unspecified,11
2016,108,Female,No schooling/less than primary,59
2016,109,Male,No schooling/less than primary,7
2016,109,Female,No schooling/less than primary,79
2016,110,Male,No schooling/less than primary,14
2016,110,Male,Primary,15
2016,110,Female,No schooling/less than primary,62
2016,111,Male,No schooling/less than primary,22
2016,111,Female,No schooling/less than primary,53
2016,112,Male,No schooling/less than primary,5
2016,112,Female,No schooling/less than primary,59
2016,113,Male,No schooling/less than primary,11
2016,113,Female,No schooling/less than primary,57
2016,114,Male,No schooling/less than primary,36
2016,114,Female,No schooling/less than primary,43
2016,114,Female,Primary,10
2016,115,Male,Primary,9
2016,115,Male,Secondary,28
2016,115,Female,No schooling/less than primary,122
2016,115,Female,Primary,8
2016,115,Female,Other/Do not know,53
2016,116,Male,No schooling/less than primary,46
2016,116,Male,Higher,29
2016,116,Female,No schooling/less than primary,18
2016,116,Female,Unspecified,8
