time,age,population_group,employment,population,geo
2011,46,Black African,Not applicable,0,zaf
2011,47,White,Employed,51543.63667,zaf
2011,47,White,Unemployed,2400.5504,zaf
2011,47,White,Discouraged work-seeker,547.69811,zaf
2011,47,White,Not economically active,11191.13014,zaf
2011,47,White,Unspecified,0,zaf
2011,47,White,Not applicable,0,zaf
2011,47,Black African,Employed,185670.2545,zaf
2011,47,Black African,Unemployed,61854.28618,zaf
2011,47,Black African,Discouraged work-seeker,23893.24214,zaf
2011,47,Black African,Not economically active,115690.0624,zaf
2011,47,Black African,Unspecified,0,zaf
2011,47,Black African,Not applicable,0,zaf
2011,48,White,Employed,50730.0726,zaf
2011,48,White,Unemployed,2297.89551,zaf
2011,48,White,Discouraged work-seeker,548.95013,zaf
2011,48,White,Not economically active,11293.35973,zaf
2011,48,White,Unspecified,0,zaf
2011,48,White,Not applicable,0,zaf
2011,48,Black African,Employed,182559.5671,zaf
2011,48,Black African,Unemployed,60169.62033,zaf
2011,48,Black African,Discouraged work-seeker,23767.53122,zaf
2011,48,Black African,Not economically active,121328.0709,zaf
2011,48,Black African,Unspecified,0,zaf
2011,48,Black African,Not applicable,0,zaf
2011,49,White,Employed,51208.97643,zaf
2011,49,White,Unemployed,2292.0387,zaf
2011,49,White,Discouraged work-seeker,508.71497,zaf
2011,49,White,Not economically active,11816.75465,zaf
2011,49,White,Unspecified,0,zaf
2011,49,White,Not applicable,0,zaf
2011,49,Black African,Employed,168668.3928,zaf
2011,49,Black African,Unemployed,54003.03032,zaf
2011,49,Black African,Discouraged work-seeker,21361.6517,zaf
2011,49,Black African,Not economically active,118673.7652,zaf
2011,49,Black African,Unspecified,0,zaf
2011,49,Black African,Not applicable,0,zaf
2011,50,White,Employed,51556.38494,zaf
2011,50,White,Unemployed,2201.92147,zaf
2011,50,White,Discouraged work-seeker,457.55294,zaf
2011,50,White,Not economically active,12875.93162,zaf
2011,50,White,Unspecified,0,zaf
2011,50,White,Not applicable,0,zaf
2011,50,Black African,Employed,143033.1059,zaf
2011,50,Black African,Unemployed,41922.54302,zaf
2011,50,Black African,Discouraged work-seeker,16519.60957,zaf
2011,50,Black African,Not economically active,108681.7434,zaf
2011,50,Black African,Unspecified,0,zaf
2011,50,Black African,Not applicable,0,zaf
2011,51,White,Employed,49446.595,zaf
2011,51,White,Unemployed,2154.16158,zaf
2011,51,White,Discouraged work-seeker,471.04476,zaf
2011,51,White,Not economically active,13652.28948,zaf
2011,51,White,Unspecified,0,zaf
2011,51,White,Not applicable,0,zaf
2011,51,Black African,Employed,153216.1324,zaf
2011,51,Black African,Unemployed,46120.75815,zaf
2011,51,Black African,Discouraged work-seeker,18044.1325,zaf
2011,51,Black African,Not economically active,131786.0681,zaf
2011,51,Black African,Unspecified,0,zaf
2011,51,Black African,Not applicable,0,zaf
2011,52,White,Employed,48939.97615,zaf
2011,52,White,Unemployed,2099.53302,zaf
2011,52,White,Discouraged work-seeker,547.79656,zaf
2011,52,White,Not economically active,13755.80204,zaf
2011,52,White,Unspecified,0,zaf
2011,52,White,Not applicable,0,zaf
2011,52,Black African,Employed,133545.4981,zaf
2011,52,Black African,Unemployed,37612.35972,zaf
2011,52,Black African,Discouraged work-seeker,14966.00714,zaf
2011,52,Black African,Not economically active,122330.0601,zaf
2011,52,Black African,Unspecified,0,zaf
2011,52,Black African,Not applicable,0,zaf
2011,53,White,Employed,47454.82057,zaf
2011,53,White,Unemployed,2028.15683,zaf
2011,53,White,Discouraged work-seeker,458.91888,zaf
2011,53,White,Not economically active,14437.58718,zaf
2011,53,White,Unspecified,0,zaf
2011,53,White,Not applicable,0,zaf
2011,53,Black African,Employed,133039.0138,zaf
2011,53,Black African,Unemployed,37633.64757,zaf
2011,53,Black African,Discouraged work-seeker,15109.47505,zaf
2011,53,Black African,Not economically active,130919.7237,zaf
2011,53,Black African,Unspecified,0,zaf
2011,53,Black African,Not applicable,0,zaf
2011,54,White,Employed,44767.46178,zaf
2011,54,White,Unemployed,1934.93651,zaf
2011,54,White,Discouraged work-seeker,496.03595,zaf
2011,54,White,Not economically active,14801.76002,zaf
2011,54,White,Unspecified,0,zaf
2011,54,White,Not applicable,0,zaf
2011,54,Black African,Employed,113634.4035,zaf
2011,54,Black African,Unemployed,31161.3743,zaf
2011,54,Black African,Discouraged work-seeker,12466.70446,zaf
2011,54,Black African,Not economically active,118183.519,zaf
2011,54,Black African,Unspecified,0,zaf
2011,54,Black African,Not applicable,0,zaf
2011,55,White,Employed,43060.61175,zaf
2011,55,White,Unemployed,1868.88639,zaf
2011,55,White,Discouraged work-seeker,492.90736,zaf
2011,55,White,Not economically active,16232.63055,zaf
2011,55,White,Unspecified,0,zaf
2011,55,White,Not applicable,0,zaf
2011,55,Black African,Employed,105568.5826,zaf
2011,55,Black African,Unemployed,28544.13457,zaf
2011,55,Black African,Discouraged work-seeker,11374.01117,zaf
2011,55,Black African,Not economically active,120338.3071,zaf
2011,55,Black African,Unspecified,0,zaf
2011,55,Black African,Not applicable,0,zaf
2011,56,White,Employed,42169.75562,zaf
2011,56,White,Unemployed,1863.95765,zaf
2011,56,White,Discouraged work-seeker,455.16753,zaf
2011,56,White,Not economically active,16806.71591,zaf
2011,56,White,Unspecified,0,zaf
2011,56,White,Not applicable,0,zaf
2011,56,Black African,Employed,94980.22382,zaf
2011,56,Black African,Unemployed,25375.3697,zaf
2011,56,Black African,Discouraged work-seeker,10150.49496,zaf
2011,56,Black African,Not economically active,120976.3113,zaf
2011,56,Black African,Unspecified,0,zaf
2011,56,Black African,Not applicable,0,zaf
2011,57,White,Employed,38920.89861,zaf
2011,57,White,Unemployed,1794.89254,zaf
2011,57,White,Discouraged work-seeker,466.82077,zaf
2011,57,White,Not economically active,17346.68195,zaf
2011,57,White,Unspecified,0,zaf
2011,57,White,Not applicable,0,zaf
2011,57,Black African,Employed,87385.31525,zaf
2011,57,Black African,Unemployed,22811.79879,zaf
2011,57,Black African,Discouraged work-seeker,9307.54865,zaf
2011,57,Black African,Not economically active,121933.1377,zaf
2011,57,Black African,Unspecified,0,zaf
2011,57,Black African,Not applicable,0,zaf
2011,58,White,Employed,37082.87272,zaf
2011,58,White,Unemployed,1666.91883,zaf
2011,58,White,Discouraged work-seeker,400.73039,zaf
2011,58,White,Not economically active,18378.77559,zaf
2011,58,White,Unspecified,0,zaf
2011,58,White,Not applicable,0,zaf
2011,58,Black African,Employed,82343.3628,zaf
2011,58,Black African,Unemployed,21540.12098,zaf
2011,58,Black African,Discouraged work-seeker,8866.02085,zaf
2011,58,Black African,Not economically active,127495.688,zaf
2011,58,Black African,Unspecified,0,zaf
2011,58,Black African,Not applicable,0,zaf
2011,59,White,Employed,34817.97547,zaf
2011,59,White,Unemployed,1636.3166,zaf
2011,59,White,Discouraged work-seeker,380.96097,zaf
2011,59,White,Not economically active,19751.33505,zaf
2011,59,White,Unspecified,0,zaf
2011,59,White,Not applicable,0,zaf
2011,59,Black African,Employed,77508.92532,zaf
2011,59,Black African,Unemployed,19879.41667,zaf
2011,59,Black African,Discouraged work-seeker,8295.87477,zaf
2011,59,Black African,Not economically active,137526.7483,zaf
2011,59,Black African,Unspecified,0,zaf
2011,59,Black African,Not applicable,0,zaf
2011,60,White,Employed,31383.75006,zaf
2011,60,White,Unemployed,1380.917,zaf
2011,60,White,Discouraged work-seeker,329.97057,zaf
2011,60,White,Not economically active,23361.26475,zaf
2011,60,White,Unspecified,0,zaf
2011,60,White,Not applicable,0,zaf
2011,60,Black African,Employed,46874.08637,zaf
2011,60,Black African,Unemployed,10395.16226,zaf
2011,60,Black African,Discouraged work-seeker,4005.51318,zaf
2011,60,Black African,Not economically active,128517.0788,zaf
2011,60,Black African,Unspecified,0,zaf
2011,60,Black African,Not applicable,0,zaf
2011,61,White,Employed,28316.47949,zaf
2011,61,White,Unemployed,1198.92621,zaf
2011,61,White,Discouraged work-seeker,333.25304,zaf
2011,61,White,Not economically active,23884.16259,zaf
2011,61,White,Unspecified,0,zaf
2011,61,White,Not applicable,0,zaf
2011,61,Black African,Employed,44414.15273,zaf
2011,61,Black African,Unemployed,10648.5443,zaf
2011,61,Black African,Discouraged work-seeker,4140.67804,zaf
2011,61,Black African,Not economically active,156943.0044,zaf
2011,61,Black African,Unspecified,0,zaf
2011,61,Black African,Not applicable,0,zaf
2011,62,White,Employed,26622.17712,zaf
2011,62,White,Unemployed,1228.73796,zaf
2011,62,White,Discouraged work-seeker,311.95468,zaf
2011,62,White,Not economically active,26193.05978,zaf
2011,62,White,Unspecified,0,zaf
2011,62,White,Not applicable,0,zaf
2011,62,Black African,Employed,32999.95555,zaf
2011,62,Black African,Unemployed,7920.1484,zaf
2011,62,Black African,Discouraged work-seeker,3052.54682,zaf
2011,62,Black African,Not economically active,137493.9856,zaf
2011,62,Black African,Unspecified,0,zaf
2011,62,Black African,Not applicable,0,zaf
2011,63,White,Employed,24766.19107,zaf
2011,63,White,Unemployed,1260.98048,zaf
2011,63,White,Discouraged work-seeker,302.76344,zaf
2011,63,White,Not economically active,28511.25197,zaf
2011,63,White,Unspecified,0,zaf
2011,63,White,Not applicable,0,zaf
2011,63,Black African,Employed,27883.12403,zaf
2011,63,Black African,Unemployed,7363.71121,zaf
2011,63,Black African,Discouraged work-seeker,2796.27354,zaf
2011,63,Black African,Not economically active,135223.079,zaf
2011,63,Black African,Unspecified,0,zaf
2011,63,Black African,Not applicable,0,zaf
2011,64,White,Employed,23018.43389,zaf
2011,64,White,Unemployed,1093.51551,zaf
2011,64,White,Discouraged work-seeker,307.07283,zaf
2011,64,White,Not economically active,29852.56768,zaf
2011,64,White,Unspecified,0,zaf
2011,64,White,Not applicable,0,zaf
2011,64,Black African,Employed,22009.75893,zaf
2011,64,Black African,Unemployed,6236.9351,zaf
2011,64,Black African,Discouraged work-seeker,2391.83396,zaf
2011,64,Black African,Not economically active,122131.3796,zaf
2011,64,Black African,Unspecified,0,zaf
2011,64,Black African,Not applicable,0,zaf
2011,65,White,Employed,0,zaf
2011,65,White,Unemployed,0,zaf
2011,65,White,Discouraged work-seeker,0,zaf
2011,65,White,Not economically active,0,zaf
2011,65,White,Unspecified,0,zaf
2011,65,White,Not applicable,51223.1795,zaf
2011,65,Black African,Employed,0,zaf
2011,65,Black African,Unemployed,0,zaf
2011,65,Black African,Discouraged work-seeker,0,zaf
2011,65,Black African,Not economically active,0,zaf
2011,65,Black African,Unspecified,0,zaf
2011,65,Black African,Not applicable,135149.6611,zaf
2011,66,White,Employed,0,zaf
2011,66,White,Unemployed,0,zaf
2011,66,White,Discouraged work-seeker,0,zaf
2011,66,White,Not economically active,0,zaf
2011,66,White,Unspecified,0,zaf
2011,66,White,Not applicable,46831.26812,zaf
2011,66,Black African,Employed,0,zaf
2011,66,Black African,Unemployed,0,zaf
2011,66,Black African,Discouraged work-seeker,0,zaf
2011,66,Black African,Not economically active,0,zaf
2011,66,Black African,Unspecified,0,zaf
2011,66,Black African,Not applicable,120423.1626,zaf
2011,67,White,Employed,0,zaf
2011,67,White,Unemployed,0,zaf
2011,67,White,Discouraged work-seeker,0,zaf
2011,67,White,Not economically active,0,zaf
2011,67,White,Unspecified,0,zaf
2011,67,White,Not applicable,46844.98197,zaf
2011,67,Black African,Employed,0,zaf
2011,67,Black African,Unemployed,0,zaf
2011,67,Black African,Discouraged work-seeker,0,zaf
2011,67,Black African,Not economically active,0,zaf
2011,67,Black African,Unspecified,0,zaf
2011,67,Black African,Not applicable,112321.6437,zaf
2011,68,White,Employed,0,zaf
2011,68,White,Unemployed,0,zaf
2011,68,White,Discouraged work-seeker,0,zaf
2011,68,White,Not economically active,0,zaf
2011,68,White,Unspecified,0,zaf
2011,68,White,Not applicable,42354.35069,zaf
2011,68,Black African,Employed,0,zaf
2011,68,Black African,Unemployed,0,zaf
2011,68,Black African,Discouraged work-seeker,0,zaf
2011,68,Black African,Not economically active,0,zaf
2011,68,Black African,Unspecified,0,zaf
2011,68,Black African,Not applicable,112095.9954,zaf
2011,69,White,Employed,0,zaf
2011,69,White,Unemployed,0,zaf
2011,69,White,Discouraged work-seeker,0,zaf
2011,69,White,Not economically active,0,zaf
2011,69,White,Unspecified,0,zaf
2011,69,White,Not applicable,40054.19756,zaf
2011,69,Black African,Employed,0,zaf
2011,69,Black African,Unemployed,0,zaf
2011,69,Black African,Discouraged work-seeker,0,zaf
2011,69,Black African,Not economically active,0,zaf
2011,69,Black African,Unspecified,0,zaf
2011,69,Black African,Not applicable,121069.3725,zaf
2011,70,White,Employed,0,zaf
2011,70,White,Unemployed,0,zaf
2011,70,White,Discouraged work-seeker,0,zaf
2011,70,White,Not economically active,0,zaf
2011,70,White,Unspecified,0,zaf
2011,70,White,Not applicable,38808.27678,zaf
2011,70,Black African,Employed,0,zaf
2011,70,Black African,Unemployed,0,zaf
2011,70,Black African,Discouraged work-seeker,0,zaf
2011,70,Black African,Not economically active,0,zaf
2011,70,Black African,Unspecified,0,zaf
2011,70,Black African,Not applicable,98309.17425,zaf
2011,71,White,Employed,0,zaf
2011,71,White,Unemployed,0,zaf
2011,71,White,Discouraged work-seeker,0,zaf
2011,71,White,Not economically active,0,zaf
2011,71,White,Unspecified,0,zaf
2011,71,White,Not applicable,36838.41211,zaf
2011,71,Black African,Employed,0,zaf
2011,71,Black African,Unemployed,0,zaf
2011,71,Black African,Discouraged work-seeker,0,zaf
2011,71,Black African,Not economically active,0,zaf
2011,71,Black African,Unspecified,0,zaf
2011,71,Black African,Not applicable,136160.9737,zaf
2011,72,White,Employed,0,zaf
2011,72,White,Unemployed,0,zaf
2011,72,White,Discouraged work-seeker,0,zaf
2011,72,White,Not economically active,0,zaf
2011,72,White,Unspecified,0,zaf
2011,72,White,Not applicable,35361.45329,zaf
2011,72,Black African,Employed,0,zaf
2011,72,Black African,Unemployed,0,zaf
2011,72,Black African,Discouraged work-seeker,0,zaf
2011,72,Black African,Not economically active,0,zaf
2011,72,Black African,Unspecified,0,zaf
2011,72,Black African,Not applicable,93447.37203,zaf
2011,73,White,Employed,0,zaf
2011,73,White,Unemployed,0,zaf
2011,73,White,Discouraged work-seeker,0,zaf
2011,73,White,Not economically active,0,zaf
2011,73,White,Unspecified,0,zaf
2011,73,White,Not applicable,32472.30408,zaf
2011,73,Black African,Employed,0,zaf
2011,73,Black African,Unemployed,0,zaf
2011,73,Black African,Discouraged work-seeker,0,zaf
2011,73,Black African,Not economically active,0,zaf
2011,73,Black African,Unspecified,0,zaf
2011,73,Black African,Not applicable,84969.51069,zaf
2011,74,White,Employed,0,zaf
2011,74,White,Unemployed,0,zaf
2011,74,White,Discouraged work-seeker,0,zaf
2011,74,White,Not economically active,0,zaf
2011,74,White,Unspecified,0,zaf
2011,74,White,Not applicable,29953.79254,zaf
2011,74,Black African,Employed,0,zaf
2011,74,Black African,Unemployed,0,zaf
2011,74,Black African,Discouraged work-seeker,0,zaf
2011,74,Black African,Not economically active,0,zaf
2011,74,Black African,Unspecified,0,zaf
2011,74,Black African,Not applicable,72965.07236,zaf
2011,75,White,Employed,0,zaf
2011,75,White,Unemployed,0,zaf
2011,75,White,Discouraged work-seeker,0,zaf
2011,75,White,Not economically active,0,zaf
2011,75,White,Unspecified,0,zaf
2011,75,White,Not applicable,28519.97578,zaf
2011,75,Black African,Employed,0,zaf
2011,75,Black African,Unemployed,0,zaf
2011,75,Black African,Discouraged work-seeker,0,zaf
2011,75,Black African,Not economically active,0,zaf
2011,75,Black African,Unspecified,0,zaf
2011,75,Black African,Not applicable,77972.96862,zaf
2011,76,White,Employed,0,zaf
2011,76,White,Unemployed,0,zaf
2011,76,White,Discouraged work-seeker,0,zaf
2011,76,White,Not economically active,0,zaf
2011,76,White,Unspecified,0,zaf
2011,76,White,Not applicable,25383.83553,zaf
2011,76,Black African,Employed,0,zaf
2011,76,Black African,Unemployed,0,zaf
2011,76,Black African,Discouraged work-seeker,0,zaf
2011,76,Black African,Not economically active,0,zaf
2011,76,Black African,Unspecified,0,zaf
2011,76,Black African,Not applicable,62447.16644,zaf
2011,77,White,Employed,0,zaf
2011,77,White,Unemployed,0,zaf
2011,77,White,Discouraged work-seeker,0,zaf
2011,77,White,Not economically active,0,zaf
2011,77,White,Unspecified,0,zaf
2011,77,White,Not applicable,22416.18165,zaf
2011,77,Black African,Employed,0,zaf
2011,77,Black African,Unemployed,0,zaf
2011,77,Black African,Discouraged work-seeker,0,zaf
2011,77,Black African,Not economically active,0,zaf
2011,77,Black African,Unspecified,0,zaf
2011,77,Black African,Not applicable,58886.51999,zaf
2011,78,White,Employed,0,zaf
2011,78,White,Unemployed,0,zaf
2011,78,White,Discouraged work-seeker,0,zaf
2011,78,White,Not economically active,0,zaf
2011,78,White,Unspecified,0,zaf
2011,78,White,Not applicable,20956.65847,zaf
2011,78,Black African,Employed,0,zaf
2011,78,Black African,Unemployed,0,zaf
2011,78,Black African,Discouraged work-seeker,0,zaf
2011,78,Black African,Not economically active,0,zaf
2011,78,Black African,Unspecified,0,zaf
2011,78,Black African,Not applicable,57716.90407,zaf
2011,79,White,Employed,0,zaf
2011,79,White,Unemployed,0,zaf
2011,79,White,Discouraged work-seeker,0,zaf
2011,79,White,Not economically active,0,zaf
2011,79,White,Unspecified,0,zaf
2011,79,White,Not applicable,19645.63255,zaf
2011,79,Black African,Employed,0,zaf
2011,79,Black African,Unemployed,0,zaf
2011,79,Black African,Discouraged work-seeker,0,zaf
2011,79,Black African,Not economically active,0,zaf
